GeneID	baseMean	log2FoldChange	padj	log2FoldChange_sig_and_sense_significant_and_antisense_significant	gene_biotype_name	name
WBGene00015513	7.71428571428571	1.56584506462142	0.6208242374691889	False	protein_coding	snpc-1.1
WBGene00000072	7.71428571428571	-1.9879204063585	0.502539639172776	False	protein_coding	add-1
WBGene00173270	7.71428571428571	-1.83167930525332	0.5413122454497029	False	piRNA	21ur-7377
WBGene00008973	7.71428571428571	0.427007845430535	0.922528845346019	False	protein_coding	NA
WBGene00201662	7.71428571428571	1.62677232155885	0.694512969020793	False	ncRNA	NA
WBGene00044936	7.71428571428571	3.08744775918549	0.255815309615306	False	snoRNA	NA
WBGene00199658	7.71428571428571	0.506949180782693	0.9247048181204609	False	ncRNA	NA
WBGene00013380	7.71428571428571	1.25706938635554	0.7163618699696609	False	protein_coding	memi-2
WBGene00199466	7.71428571428571	-1.26303143926923	0.716046291638116	False	ncRNA	NA
WBGene00219306	7.71428571428571	-0.6438547569143229	0.857915846115333	False	lincRNA	linc-4
WBGene00004891	7.71428571428571	2.2149978086249	0.502037093274798	False	protein_coding	smr-1
WBGene00202067	7.71428571428571	-4.48540847081464	0.0635119373788582	False	ncRNA	NA
WBGene00001949	7.71428571428571	2.60731715788049	0.365949235397917	False	protein_coding	hlh-2
WBGene00020535	7.71428571428571	-3.7560534388763798	0.17129558616976098	False	protein_coding	NA
WBGene00021900	7.71428571428571	-1.40296220311661	0.6704386131065789	False	protein_coding	NA
WBGene00021388	7.71428571428571	0.9634684425763052	0.786147834936802	False	protein_coding	NA
WBGene00015865	7.71428571428571	0.469481990498401	0.910071262504391	False	protein_coding	NA
WBGene00018207	7.71428571428571	-2.0085537307696204	0.49144255372926293	False	protein_coding	NA
WBGene00018934	7.71428571428571	3.5418752899306805	0.180338761519272	False	protein_coding	NA
WBGene00010646	7.71428571428571	-2.73006928312143	0.291250758503299	False	protein_coding	NA
WBGene00008082	7.71428571428571	0.925994994790389	0.7930404504058051	False	protein_coding	com-1
WBGene00022627	7.71428571428571	-2.485417410027	0.37500754000841996	False	protein_coding	NA
WBGene00012550	7.71428571428571	0.584955370432048	0.8998458588911009	False	protein_coding	hpo-21
WBGene00007296	7.71428571428571	-0.570314416835446	0.8825821845790991	False	protein_coding	arrd-25
WBGene00011444	7.71428571428571	0.0824612478444665	0.9861659617581829	False	protein_coding	NA
WBGene00004191	7.71428571428571	-0.789429133023562	0.8437116039462851	False	protein_coding	prx-1
WBGene00007083	7.71428571428571	-4.035596164192009	0.156518590582447	False	protein_coding	NA
WBGene00004800	7.71428571428571	0.16992224775407097	0.9677715997719949	False	protein_coding	sir-2.1
WBGene00201358	7.71428571428571	-3.5360384630087696	0.157886832450108	False	ncRNA	NA
WBGene00006614	7.71428571428571	-0.8845167966716478	0.8284941323814191	False	protein_coding	trp-1
WBGene00000773	7.71428571428571	1.58495462071201	0.6074619472150711	False	protein_coding	cpf-1
WBGene00015616	7.71428571428571	-1.15611543983219	0.763156468330795	False	pseudogene	NA
WBGene00003094	7.71428571428571	2.20739017006614	0.43907694572801004	False	protein_coding	lys-5
WBGene00010905	7.71428571428571	0.263031649772857	0.9461947470719759	False	protein_coding	mrps-34
WBGene00019921	7.71428571428571	0.0299912587158235	0.9946586081480742	False	protein_coding	fbxc-34
WBGene00004914	7.71428571428571	0.79552539863947	0.8239331982965341	False	protein_coding	snr-1
WBGene00020630	7.71428571428571	0.0386794707942806	0.992153283200874	False	protein_coding	NA
WBGene00008257	7.71428571428571	3.0874420024300404	0.34503028597950103	False	protein_coding	NA
WBGene00019170	7.71428571428571	2.7338125647614504	0.354743084459761	False	protein_coding	NA
WBGene00007237	7.71428571428571	-1.39427563460268	0.662167940459912	False	protein_coding	NA
WBGene00202434	7.71428571428571	-0.595608864524661	0.882795383663605	False	ncRNA	NA
WBGene00017771	7.71428571428571	2.63939162038644	0.41859563789805604	False	protein_coding	NA
WBGene00197672	7.71428571428571	-1.47392567206568	0.6313735993037309	False	ncRNA	NA
WBGene00018437	7.71428571428571	-2.35613615033267	0.5082127259555821	False	protein_coding	btb-8
WBGene00044698	7.71428571428571	-1.41502884012623	0.6893241506873149	False	protein_coding	NA
WBGene00269388	7.71428571428571	-0.999997017038642	0.769007884598756	False	protein_coding	NA
WBGene00199730	7.71428571428571	-0.203532759013165	0.96052815007713	False	ncRNA	NA
WBGene00001828	7.71428571428571	-0.0931118002821918	0.984672853722645	False	protein_coding	hch-1
WBGene00022310	7.71428571428571	0.8524384207892389	0.820726247241081	False	protein_coding	NA
WBGene00011893	7.71428571428571	-2.32191584092683	0.42623649473074804	False	protein_coding	NA
WBGene00016110	7.71428571428571	-0.400538757127681	0.926097033799694	False	protein_coding	npr-11
WBGene00004933	7.71428571428571	-3.39145734005245	0.186431459849847	False	protein_coding	sod-4
WBGene00020531	7.71428571428571	0.5849590679680289	0.897542156700506	False	protein_coding	NA
WBGene00006862	7.71428571428571	0.21501143328847502	0.9590374793391949	False	protein_coding	pnk-4
WBGene00003548	7.71428571428571	1.66044723537467	0.570574311024806	False	protein_coding	nas-30
WBGene00005048	7.71428571428571	-2.4854177523865695	0.40196626044935907	False	protein_coding	sra-22
WBGene00220123	7.71428571428571	-5.42623290632566	0.0579662469742967	False	ncRNA	NA
WBGene00013336	7.71428571428571	-0.9999958317774491	0.7930404504058051	False	protein_coding	pnc-2
WBGene00013331	7.71428571428571	-1.8390563496756003	0.618859827777095	False	protein_coding	NA
WBGene00015238	7.71428571428571	-1.0848867006709	0.7795163591776351	False	protein_coding	NA
WBGene00004929	7.71428571428571	-4.26532537287591	0.14621390131595802	False	protein_coding	soc-2
WBGene00002176	7.71428571428571	-1.7369576280379702	0.585350967250166	False	protein_coding	jip-1
WBGene00008307	7.71428571428571	-3.6415297531743698	0.166441895143997	False	protein_coding	ncs-5
WBGene00011918	7.71428571428571	-1.54431615321049	0.61187689743477	False	protein_coding	NA
WBGene00011460	7.71428571428571	1.16992225626278	0.763156468330795	False	protein_coding	ttr-14
WBGene00202074	7.71428571428571	-1.53050785321029	0.616880317106632	False	ncRNA	NA
WBGene00016060	7.71428571428571	0.405635951305142	0.9186309905045201	False	protein_coding	mms-19
WBGene00171072	7.71428571428571	0.130393571545242	0.9787129447853922	False	piRNA	NA
WBGene00020812	7.71428571428571	0.32192416556486997	0.937685388179628	False	protein_coding	acdh-7
WBGene00001395	7.71428571428571	-1.03170794686182	0.7766372004130709	False	protein_coding	fat-3
WBGene00006952	7.71428571428571	-0.863934975870609	0.809089272529339	False	protein_coding	wrt-6
WBGene00044758	7.71428571428571	0.9493682552334949	0.797515908553016	False	protein_coding	NA
WBGene00200320	7.71428571428571	-2.09952792206494	0.681233263105015	False	ncRNA	NA
WBGene00201520	7.71428571428571	-1.40053017582851	0.6958782373970811	False	ncRNA	NA
WBGene00021800	7.71428571428571	2.3429792727199703	0.39141994906517497	False	protein_coding	NA
WBGene00195317	7.71428571428571	0.8373441898872359	0.8419815909928728	False	ncRNA	NA
WBGene00195784	7.71428571428571	-0.965232296070303	0.825948633806667	False	ncRNA	NA
WBGene00201763	7.71428571428571	2.43294753039073	0.4167803934282371	False	ncRNA	NA
WBGene00003619	7.71428571428571	-0.40354366170709705	0.924829851229943	False	protein_coding	nhr-20
WBGene00013673	7.71428571428571	-0.39267041678445297	0.92568315170914	False	protein_coding	NA
WBGene00016138	7.71428571428571	-1.0317050990884	0.755754122401481	False	protein_coding	flh-2
WBGene00008667	7.71428571428571	-1.0170695731905999	0.778263690039927	False	protein_coding	NA
WBGene00009880	7.71428571428571	1.84798818860755	0.5392260694839179	False	protein_coding	NA
WBGene00003111	7.71428571428571	0.37851035813183503	0.9234923739915891	False	protein_coding	mab-20
WBGene00008302	7.71428571428571	-0.9593545514515529	0.7970199971947591	False	protein_coding	pals-38
WBGene00008260	7.71428571428571	-4.736942542756981	0.0663596764881726	False	protein_coding	NA
WBGene00010373	7.71428571428571	0.315501330479894	0.9398614717318021	False	protein_coding	NA
WBGene00004006	7.71428571428571	-0.415036581565244	0.917939538776797	False	protein_coding	pgp-12
WBGene00044420	7.71428571428571	-0.830073710225756	0.8266014391764429	False	protein_coding	NA
WBGene00011054	7.71428571428571	-0.16794475295798902	0.9664556341328929	False	protein_coding	arrd-13
WBGene00018739	7.71428571428571	1.2923175734307701	0.704285003871859	False	protein_coding	NA
WBGene00021002	7.71428571428571	-0.141472293219396	0.9714557089000909	False	protein_coding	NA
WBGene00023193	7.71428571428571	4.661740528593469	0.124569657627254	False	snoRNA	NA
WBGene00019196	7.71428571428571	4.15129174651927	0.0958165864908976	False	protein_coding	NA
WBGene00004256	7.71428571428571	-0.740520886629447	0.8413143977069641	False	protein_coding	pxn-1
WBGene00170690	7.71428571428571	0.392314796633927	0.9304009717218872	False	piRNA	NA
WBGene00022817	7.71428571428571	-0.0379701134911388	0.9928461218187049	False	protein_coding	upp-1
WBGene00022462	7.71428571428571	-1.9430677912218601	0.502323006998353	False	protein_coding	NA
