gene_id_name	gene_biotype_name	TYPE	chr	strand	DOG_length	DOG_start_local	DOG_end_local	DOG_start_meta	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	POG_into_upstream_gene	padj	baseMean	pvalue	log2FoldChange	lfcSE	stat	source	length	left_int_length	right_int_length	sample_name	start	end	type
WBGene00220183	ncRNA	DOG	IV	-	300	827704	828004	827704	828004	0	False	False	0	0.823622797438598	11.25	0.18493077211821302	-1.78087819926714	1.3346380251191698	1.75754702607726	WormBase	125	3050.0	0.0	N2-J2-1__split	828004	828129	gene
WBGene00202216	ncRNA	DOG	IV	-	200	828691	828891	828691	828891	0	False	False	0	0.998428544390271	8.5	0.830114975209485	0.34792036517262503	1.6304403831367298	0.0460334663050403	WormBase	94	762.0	0.0	N2-J2-1__split	828891	828985	gene
WBGene00021925	protein_coding	DOG	IV	-	200	1003400	1003600	1003400	1003600	0	False	False	0	0.9563701642703231	52.75	0.4893699707352321	-0.45116708325744503	0.6525336964548181	0.47791122841942296	WormBase	2264	13079.0	0.0	N2-J2-3__split	1003600	1005864	gene
WBGene00220154	ncRNA	DOG	IV	-	300	1651599	1651899	1651599	1651899	0	False	False	0	0.998428544390271	19.625	0.926878278900173	0.0909734081690317	0.9914703852078309	0.00842231067066734	WormBase	55	4958.0	0.0	N2-J2-1__split	1651899	1651954	gene
WBGene00235348	ncRNA	DOG	IV	-	300	2679197	2679497	2679197	2679497	0	False	False	0	0.692116011445805	167.5	0.0908056207016896	-0.8322723279987879	0.491142108325919	2.86003326325377	WormBase	171	875.0	0.0	OK8-J2-2_split	2679497	2679668	gene
WBGene00019441	pseudogene	DOG	IV	-	300	4189639	4189939	4189639	4189939	0	False	False	0	0.9102580337096859	342.25	0.32086580520868296	0.369788153222036	0.372354815018843	0.985414068340262	WormBase	2992	3740.0	0.0	OK80-INP_split	4189939	4192931	gene
WBGene00169972	piRNA	DOG	IV	-	200	5764600	5764800	5764600	5764800	0	False	False	0	0.8486783929190841	9.0	0.21685503097447303	1.7433877195054701	1.4226271193717501	1.5250622325574499	WormBase	20	1614.0	0.0	N2WT_INP_split	5764800	5764820	gene
WBGene00170275	piRNA	DOG	IV	-	200	5766607	5766807	5766607	5766807	0	False	False	0		8.125	0.77927466562245	0.421464743441201	1.50388763712332	0.0785481308163654	WormBase	20	277.0	0.0	N2WT_INP_split	5766807	5766827	gene
WBGene00235276	pseudogene	DOG	IV	-	200	8393259	8393459	8393259	8393459	0	False	False	0	0.998428544390271	60.0	0.859205874423966	0.107548638010001	0.606237888057094	0.0314654898646083	WormBase	742	596.0	0.0	N2WT_INP_split	8393459	8394201	gene
WBGene00008968	protein_coding	DOG	IV	-	500	8752860	8753195	8752860	8753195	0	False	True	0	0.996345089703729	1483.0	0.778804809357024	0.078615897354434	0.279889771422842	0.0788918399030081	WormBase	1628	335.0	0.0	N2-J2-3__split	8753195	8754823	gene
WBGene00007902	pseudogene	DOG	IV	-	400	8773552	8773952	8773552	8773952	0	False	False	0	0.972129323968878	84.125	0.5406142462729779	-0.34736989841897803	0.56757300620839	0.37440251398753294	WormBase	1322	746.0	0.0	OK80-INP_split	8773952	8775274	gene
WBGene00011747	protein_coding	DOG	IV	-	200	9774363	9774563	9774363	9774563	0	False	False	0	0.9925840335720791	1214.125	0.643038033704653	0.157651864107963	0.340133122005981	0.21479083379618696	WormBase	3071	7376.0	0.0	OK80-INP_split	9774563	9777634	gene
WBGene00006527	protein_coding	DOG	IV	-	200	10492871	10493071	10492871	10493071	0	False	False	0	0.9755544233253001	1022.125	0.553159433338579	0.19150310132017803	0.322877646021104	0.35168749093495005	WormBase	8528	9416.0	0.0	OK8-J2-2_split	10493071	10501599	gene
WBGene00003281	miRNA	DOG	IV	-	200	11027393	11027593	11027393	11027593	0	True	False	0		7.75	0.8332029344710301	0.341043229603023	1.61590482222976	0.0443504589939607	WormBase	98	1374.0	0.0	OK80-INP_split	11027593	11027691	gene
WBGene00014829	pseudogene	DOG	IV	-	400	11362794	11363194	11362794	11363194	0	True	False	0	0.826144084659834	30.625	0.187955371326966	-1.17609826807785	0.8897445704452349	1.73357192877592	WormBase	72	1685.0	0.0	OK8-J2-2_split	11363194	11363266	gene
WBGene00013382	protein_coding	DOG	IV	-	200	13408406	13408606	13408406	13408606	0	False	False	0	0.9950027907839071	1732.625	0.742256131317746	-0.10026991089588999	0.304878212508756	0.10815357940416001	WormBase	4289	300.0	0.0	N2-J2-1__split	13408606	13412895	gene
WBGene00010713	protein_coding	DOG	IV	-	300	13445519	13445819	13445519	13445819	0	False	False	0	0.998428544390271	1365.0	0.870049717662739	-0.0498330461522671	0.304608199317093	0.0267634335073694	WormBase	9135	444.0	0.0	N2-J2-1__split	13445819	13454954	gene
WBGene00044632	pseudogene	DOG	IV	-	200	15521288	15521488	15521288	15521488	0	False	False	0	0.8995723210423492	51.25	0.30223541540628	0.713882097770945	0.6913499404857011	1.06430477325735	WormBase	630	230.0	0.0	OK80-INP_split	15521488	15522118	gene
