gene_id_name	gene_biotype_name	TYPE	chr	strand	DOG_length	DOG_start_local	DOG_end_local	DOG_start_meta	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	POG_into_upstream_gene	padj	baseMean	pvalue	log2FoldChange	lfcSE	stat	source	length	left_int_length	right_int_length	sample_name	start	end	type
WBGene00022046	protein_coding	ADOG	IV	+	700	427204	427904	427204	427904	0.0	False	False	0.0	0.979972318284568	91.42857142857142	0.918316032912676	0.0956814798160159	0.9331323493570848	0.0105175606720067	WormBase	1232	0.0	16781.0	N2HS_J2A_split	425972	427204	gene
WBGene00021947	protein_coding	ADOG	IV	+	800	759084	759884	759084	759884	0.0	False	False	0.0	0.9582923228362148	110.857142857143	0.222218773642874	-1.2344658033316598	1.01610185014256	1.48998508733276	WormBase	2363	0.0	1526.0	N2HS_J2A_split	756721	759084	gene
WBGene00004974	protein_coding	ADOG	IV	+	200	9934285	9934485	9934285	9934485	0.0	False	False	0.0	0.8416226894947528	25.428571428571402	0.0333719259365494	2.99998781559417	1.49152610126311	4.52659644998128	WormBase	375	0.0	10201.0	N2WT_INP_split	9933910	9934285	gene
WBGene00012384	pseudogene	ADOG	IV	+	1400	11070950	11072350	11070950	11072350	0.0	False	False	0.0	2.01712185525263e-06	201.14285714285703	3.35315812245584e-09	5.3591611462558	0.8984374632626909	34.9671448465024	WormBase	1563	0.0	12197.0	N2HS_J2A_split	11069387	11070950	gene
WBGene00173092	piRNA	ADOG	IV	+	400	15895731	15896131	15895731	15896131	0.0	False	False	0.0	0.981895509854458	16.2857142857143	0.928511272483013	0.129279496588517	1.4398635986435802	0.00804932837804273	WormBase	20	0.0	891.0	N2HS_J2A_split	15895711	15895731	gene
WBGene00009156	protein_coding	ADOG	IV	+	200	17277748	17277948	17277748	17277948	0.0	False	False	0.0	0.7852340150140109	98.2857142857143	0.0275799890776233	-2.26714554304526	1.032558259303	4.85413191085428	WormBase	792	0.0	665.0	N2HS_J2A_split	17276956	17277748	gene
WBGene00018362	protein_coding	ADOG	III	+	300	786092	786392	786092	786392	0.0	False	False	0.0	0.9582923228362148	525.285714285714	0.209041006640683	0.94009676101642	0.7508173114047622	1.57805549198029	WormBase	2378	0.0	8208.0	N2HS_J2A_split	783714	786092	gene
WBGene00189956	protein_coding	ADOG	III	+	200	1009913	1010113	1009913	1010113	0.0	False	False	0.0	0.9582923228362148	13.714285714285701	0.568716633200202	-0.981384495768911	1.69989757388949	0.32483456225382	WormBase	1477	0.0	622.0	N2HS_J2A_split	1008436	1009913	gene
WBGene00004213	protein_coding	ADOG	III	+	900	3611993	3612893	3611993	3612893	0.0	False	False	0.0	0.966973341426313	1688.28571428571	0.8006972331880922	-0.167163364569852	0.6618988522321241	0.0637284048571303	WormBase	21259	0.0	9527.0	N2WT_INP_split	3590734	3611993	gene
WBGene00011082	protein_coding	ADOG	X	+	200	9858083	9858283	9858083	9858283	0.0	True	False	0.0	0.9582923228362148	216.42857142857102	0.4250810788713461	-0.8491497541073699	1.0822728313884	0.636225042568576	WormBase	1165	0.0	256.0	N2HS_INP_split	9856918	9858083	gene
WBGene00021662	protein_coding	ADOG	I	+	200	216996	217196	216996	217196	0.0	False	False	0.0	0.9582923228362148	45.1428571428571	0.224255777214562	1.1146404597067	0.9166689471170872	1.47692804595602	WormBase	968	0.0	1064.0	N2HS_J2A_split	216028	216996	gene
WBGene00255594	protein_coding	ADOG	I	+	300	219099	219399	219099	219399	0.0	False	False	0.0	0.9582923228362148	35.1428571428571	0.176094415969757	1.47364733169304	1.09100039325821	1.83028051565014	WormBase	1039	0.0	21392.0	N2WT_INP_split	218060	219099	gene
WBGene00021692	protein_coding	ADOG	I	+	500	1258258	1258758	1258258	1258758	0.0	False	False	0.0	0.9582923228362148	104.142857142857	0.5826845587609311	0.49885737690458	0.909482594893594	0.301914699325806	WormBase	3488	0.0	20550.0	N2-J2-3__split	1254770	1258258	gene
WBGene00001115	protein_coding	ADOG	I	+	200	1490494	1490694	1490494	1490694	0.0	False	False	0.0	0.287948380382454	138.428571428571	0.00343520535094192	2.3819419292853503	0.815371754600583	8.56057696548397	WormBase	7411	0.0	24261.0	N2-J2-3__split	1483083	1490494	gene
WBGene00022115	protein_coding	ADOG	I	+	400	2870167	2870567	2870167	2870567	0.0	False	False	0.0	0.997409771110962	861.428571428571	0.982199924940686	0.0152279879343133	0.682627641384874	0.000497777890217321	WormBase	3659	0.0	6765.0	N2-J2-3__split	2866508	2870167	gene
WBGene00010110	protein_coding	ADOG	I	+	300	7885769	7886069	7885769	7886069	0.0	False	False	0.0	0.9582923228362148	31.571428571428598	0.34658285752355106	-1.24511262487459	1.34247262908115	0.8859291554073109	WormBase	1450	0.0	1602.0	N2HS_J2A_split	7884319	7885769	gene
WBGene00010111	protein_coding	ADOG	I	+	500	7894864	7895364	7894864	7895364	0.0	False	False	0.0	0.9582923228362148	906.0	0.33569825486804805	-0.692128905037514	0.7181457164958841	0.926790683436437	WormBase	5554	0.0	1261.0	N2HS_J2A_split	7889310	7894864	gene
WBGene00006793	protein_coding	ADOG	I	+	300	13633494	13633794	13633494	13633794	0.0	False	False	0.0	0.9582923228362148	179.14285714285703	0.0688440936794633	-1.36937026940572	0.747169959311423	3.3103675267400403	WormBase	4267	0.0	1548.0	N2-J2-2__split	13629227	13633494	gene
WBGene00014858	pseudogene	ADOG	I	+	200	13635958	13636158	13635958	13636158	0.0	False	False	0.0	0.969173829643393	108.0	0.804272596222428	0.192089249290204	0.7755099259092991	0.0614154464842329	WormBase	916	0.0	1254.0	N2HS_J2A_split	13635042	13635958	gene
WBGene00013670	protein_coding	ADOG	I	+	200	14431806	14432006	14431806	14432006	0.0	False	False	0.0	0.923404367370778	195.0	0.04101253918582	1.57543821206676	0.76722289147957	4.17549671128147	WormBase	13609	0.0	987.0	N2HS_J2B_split	14418197	14431806	gene
WBGene00013671	protein_coding	ADOG	I	+	200	14433841	14434041	14433841	14434041	0.0	False	False	0.0	0.115532385542911	71.71428571428571	0.000923248786444161	3.26182548040618	0.9637413605136592	10.975489232339099	WormBase	1048	0.0	3529.0	N2HS_J2A_split	14432793	14433841	gene
WBGene00016230	pseudogene	ADOG	V	+	200	2591758	2591958	2591758	2591958	0.0	False	False	0.0	0.9582923228362148	137.714285714286	0.5507409616943311	-0.642591745501778	1.09025418141657	0.355991436460243	WormBase	1365	0.0	729.0	N2HS_INP_split	2590393	2591758	gene
WBGene00018760	protein_coding	ADOG	V	+	900	2595062	2595962	2595062	2595962	0.0	True	False	0.0	0.9582923228362148	1407.85714285714	0.2683372027269489	0.85980558554683	0.7757556553070251	1.22522742143065	WormBase	2575	0.0	6897.0	N2HS_J2A_split	2592487	2595062	gene
WBGene00235319	pseudogene	ADOG	V	+	200	5777901	5778101	5777901	5778101	0.0	False	False	0.0	0.9582923228362148	28.0	0.4387590290709471	-0.8409630124924621	1.0831989767462	0.599525755486603	WormBase	472	0.0	2253.0	N2WT_INP_split	5777429	5777901	gene
WBGene00019202	protein_coding	ADOG	V	+	200	8934265	8934465	8934265	8934465	0.0	False	False	0.0	0.972064665934159	25.857142857142897	0.8108495825469669	0.278175445614366	1.16199742764582	0.0572789242436045	WormBase	1647	0.0	811.0	N2HS_J2A_split	8932618	8934265	gene
WBGene00199334	ncRNA	ADOG	V	+	300	9073628	9073928	9073628	9073928	0.0	False	False	0.0	0.9582923228362148	32.8571428571429	0.0765341076747256	-2.1753646994445903	1.2356455223355	3.13700755696808	WormBase	196	0.0	3032.0	N2HS_INP_split	9073432	9073628	gene
WBGene00195276	ncRNA	ADOG	V	+	200	9081613	9081813	9081613	9081813	0.0	False	False	0.0	0.9582923228362148	17.428571428571402	0.285971293553525	1.63704221718826	1.5072581114635	1.13849156321168	WormBase	85	0.0	6518.0	N2HS_J2A_split	9081528	9081613	gene
WBGene00198809	ncRNA	ADOG	V	+	200	10034487	10034687	10034487	10034687	0.0	False	False	0.0	0.722337168916985	60.8571428571429	0.0229913214181273	-2.78726766894271	1.26927535935028	5.16916070275185	WormBase	55	0.0	2853.0	N2HS_J2A_split	10034432	10034487	gene
WBGene00010177	protein_coding	ADOG	V	+	600	10048726	10049326	10048726	10049326	0.0	False	False	0.0	0.689109218228769	17037.5714285714	0.0204849364241476	-1.60007198392367	0.684086424015929	5.370088649385519	WormBase	11386	0.0	3429.0	N2HS_INP_split	10037340	10048726	gene
WBGene00011670	protein_coding	ADOG	V	+	200	15184125	15184325	15184125	15184325	0.0	False	False	0.0	0.9735641446976048	20.5714285714286	0.8899508383076049	0.17753528313411998	1.28069489574364	0.019145264907344	WormBase	1685	0.0	581.0	N2HS_J2A_split	15182440	15184125	gene
WBGene00012446	protein_coding	ADOG	V	+	200	18852729	18852929	18852729	18852929	0.0	False	False	0.0	0.433525648295113	66.0	0.00710072322783274	2.7534092863821	1.04302974300687	7.247311867129401	WormBase	5912	0.0	21404.0	N2-J2-1__split	18846817	18852729	gene
WBGene00004076	protein_coding	ADOG	II	+	700	1152701	1153401	1152701	1153401	0.0	False	False	0.0	0.9582923228362148	798.0	0.260862787190656	0.7408093194156191	0.6585166984477221	1.26417240085797	WormBase	15920	0.0	10874.0	N2HS_J2A_split	1136781	1152701	gene
WBGene00019136	protein_coding	ADOG	II	+	600	2008250	2008850	2008250	2008850	0.0	False	False	0.0	0.8578680508030501	136.142857142857	0.0348130094444107	1.6261824439445098	0.76640942736096	4.45432316800123	WormBase	4873	0.0	1955.0	N2HS_J2B_split	2003377	2008250	gene
WBGene00249813	ncRNA	ADOG	II	+	200	3309287	3309487	3309287	3309487	0.0	False	False	0.0	0.9582923228362148	21.714285714285694	0.493131954157821	0.843478992368396	1.23221010387904	0.469685358063089	WormBase	18	0.0	701.0	N2-J2-1__split	3309269	3309287	gene
WBGene00004860	protein_coding	ADOG	II	+	300	6327355	6327655	6327355	6327655	0.0	False	False	0.0	0.9668769101466808	43.428571428571395	0.7923574322868121	-0.254158429360879	0.9650093348268508	0.0693008785905533	WormBase	2871	0.0	1354.0	N2HS_J2A_split	6324484	6327355	gene
WBGene00010988	protein_coding	ADOG	II	+	600	10931075	10931675	10931075	10931675	0.0	False	False	0.0	0.391755427909775	785.285714285714	0.00575463225203415	-1.93281387415606	0.6924323675026159	7.62557490587234	WormBase	4514	0.0	11452.0	N2HS_INP_split	10926561	10931075	gene
WBGene00000819	protein_coding	ADOG	II	+	800	13605057	13605857	13605057	13605857	0.0	False	False	0.0	0.9582923228362148	83.4285714285714	0.19603329913444695	-1.25408413377327	0.976314765772162	1.67168272289201	WormBase	3853	0.0	27598.0	N2HS_J2A_split	13601204	13605057	gene
WBGene00001887	protein_coding	ADOG	II	+	500	13820620	13821120	13820620	13821120	0.0	True	False	0.0	0.9582923228362148	42.4285714285714	0.6829341002685889	-0.39247090617071	0.9619216958634792	0.16684167623478902	WormBase	410	0.0	1158.0	N2HS_J2B_split	13820210	13820620	gene
WBGene00019586	protein_coding	ADOG	II	+	700	2261101	2261801	2261101	2261801	0.0	False	False	0.0	0.9582923228362148	81.28571428571429	0.202940182930904	-1.92572203197658	1.4183263701046205	1.6210877509114	WormBase	5929	0.0	19038.0	N2-J2-1__split	2255172	2261101	gene
WBGene00004513	rRNA	ADOG	I	+	300	15071033	15071333	15071033	15071333	0.0	True	False	0.0	2.45299761499682e-08	139.571428571429	2.2787344000850495e-11	7.50084667343938	1.30083729335929	44.7152680684825	WormBase	1753	0.0	1233.0	N2HS_J2B_split	15069280	15071033	gene
WBGene00014958	pseudogene	ADOG	IV	+	300	15558079	15558379	15558079	15558379	0.0	False	False	0.0	0.22808356204810395	28.857142857142897	0.0023752896257882	-3.66424560504558	1.2136465097696	9.23425548741331	WormBase	2042	0.0	437.0	N2-J2-3__split	15556037	15558079	gene
WBGene00206530	protein_coding	ADOG	I	+	200	11065373	11065573	11065373	11065573	0.0	False	False	0.0	0.18636740033777804	33.8571428571429	0.00182573559071302	-3.43346561311876	1.09507550254353	9.716977161769778	WormBase	2013	0.0	31621.0	N2-J2-1__split	11063360	11065373	gene
WBGene00007614	protein_coding	ADOG	V	+	200	14411986	14412186	14411986	14412186	0.0	False	False	0.0	0.848474382678921	93.8571428571429	0.0341414177355279	1.83368022525466	0.8615873373038321	4.48760795270191	WormBase	2908	0.0	3828.0	N2WT_INP_split	14409078	14411986	gene
