sample_name	DOG_length	gene_id_name	DOG_start_local	DOG_end_local	chr	strand	TYPE	Enrichment	Treatment
OK8_J2_1	11300	WBGene00195813	15068355	15070431	I	-	DOG	J2	OK
OK8_J2_1	8200	WBGene00196396	15063383	15067668	I	-	DOG	J2	OK
OK8_J2_1	3100	WBGene00198814	15061159	15063050	I	-	DOG	J2	OK
OK8_J2_1	1100	WBGene00003598	4893547	4894647	III	-	DOG	J2	OK
OK8_J2_1	1100	WBGene00004765	3611851	3612951	III	-	DOG	J2	OK
OK8_J2_1	900	WBGene00013732	12537764	12538664	III	-	DOG	J2	OK
OK8_J2_1	700	WBGene00017190	8854293	8854993	V	-	DOG	J2	OK
OK8_J2_1	600	WBGene00201398	15060261	15060861	I	-	DOG	J2	OK
OK8_J2_1	600	WBGene00004947	4517043	4517643	V	-	DOG	J2	OK
OK8_J2_1	600	WBGene00003779	12077556	12077788	III	-	DOG	J2	OK
OK8_J2_1	500	WBGene00021227	2374543	2375043	V	-	DOG	J2	OK
OK8_J2_1	500	WBGene00017288	5347596	5348096	II	-	DOG	J2	OK
OK8_J2_1	500	WBGene00015273	2482504	2483004	V	-	DOG	J2	OK
OK8_J2_1	500	WBGene00021914	464215	464715	III	-	DOG	J2	OK
OK8_J2_1	500	WBGene00001928	8852506	8853006	V	-	DOG	J2	OK
OK8_J2_1	500	WBGene00013164	15063767	15064267	II	-	DOG	J2	OK
OK8_J2_1	500	WBGene00001894	8894601	8895101	V	-	DOG	J2	OK
OK8_J2_1	500	WBGene00017407	3735429	3735929	II	-	DOG	J2	OK
OK8_J2_1	500	WBGene00008968	8752860	8753195	IV	-	DOG	J2	OK
OK8_J2_1	400	WBGene00201669	15071866	15072266	I	-	DOG	J2	OK
OK8_J2_1	400	WBGene00077687	11063970	11064370	I	-	DOG	J2	OK
OK8_J2_1	400	WBGene00220118	2822337	2822737	I	-	DOG	J2	OK
OK8_J2_1	400	WBGene00220207	12122800	12123200	III	-	DOG	J2	OK
OK8_J2_1	400	WBGene00001707	1258974	1259374	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00004890	3666623	3666923	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00197673	4346820	4346971	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00195962	4343780	4343931	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00202259	4352594	4352745	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00199244	4349707	4349858	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00004246	211956	212256	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00196043	4355481	4355632	I	-	DOG	J2	OK
OK8_J2_1	300	WBGene00220139	1889610	1889910	V	-	DOG	J2	OK
OK8_J2_1	300	WBGene00194769	16603369	16603529	V	-	DOG	J2	OK
OK8_J2_1	300	WBGene00012719	13143073	13143373	III	-	DOG	J2	OK
OK8_J2_1	300	WBGene00019593	2286730	2287030	II	-	DOG	J2	OK
OK8_J2_1	200	WBGene00015485	6422259	6422459	III	-	DOG	J2	OK
OK8_J2_1	200	WBGene00019587	2261928	2262128	II	-	DOG	J2	OK
OK8_J2_1	200	WBGene00044632	15521288	15521488	IV	-	DOG	J2	OK
OK8_J2_1	200	WBGene00199513	8984892	8985092	III	-	DOG	J2	OK
OK8_J2_1	200	WBGene00012362	10711527	10711724	III	-	DOG	J2	OK
OK8_J2_1	200	WBGene00220154	1651699	1651899	IV	-	DOG	J2	OK
OK8_J2_1	200	WBGene00022211	150163	150363	X	-	DOG	J2	OK
OK8_J2_1	200	WBGene00219803	10574451	10574651	II	-	DOG	J2	OK
OK8_J2_1	200	WBGene00013347	18069821	18070021	V	-	DOG	J2	OK
OK8_J2_1	200	WBGene00003783	10951679	10951879	II	-	DOG	J2	OK
OK8_J2_1	200	WBGene00021238	1988046	1988246	I	-	DOG	J2	OK
OK8_J2_1	200	WBGene00012961	12095577	12095777	I	-	DOG	J2	OK
OK8_J2_1	200	WBGene00006958	11924585	11924785	I	-	DOG	J2	OK
OK8_J2_1	200	WBGene00008387	8485694	8485876	I	-	DOG	J2	OK
OK8_J2_1	200	WBGene00008397	7784298	7784498	I	-	DOG	J2	OK
OK8_J2_1	200	WBGene00022128	2721679	2721879	I	-	DOG	J2	OK
