sample_name	DOG_length	gene_id_name	DOG_start_local	DOG_end_local	chr	strand	TYPE	Enrichment	Treatment
OK8_J2_2	11300	WBGene00195813	15068355	15070431	I	-	DOG	J2	OK
OK8_J2_2	8200	WBGene00196396	15063383	15067668	I	-	DOG	J2	OK
OK8_J2_2	3100	WBGene00198814	15061159	15063050	I	-	DOG	J2	OK
OK8_J2_2	1400	WBGene00015504	5980378	5981778	I	-	DOG	J2	OK
OK8_J2_2	1100	WBGene00004765	3611851	3612951	III	-	DOG	J2	OK
OK8_J2_2	1100	WBGene00003598	4893547	4894647	III	-	DOG	J2	OK
OK8_J2_2	900	WBGene00013732	12537764	12538664	III	-	DOG	J2	OK
OK8_J2_2	800	WBGene00012476	12809682	12809999	I	-	DOG	J2	OK
OK8_J2_2	600	WBGene00004947	4517043	4517643	V	-	DOG	J2	OK
OK8_J2_2	600	WBGene00201398	15060261	15060861	I	-	DOG	J2	OK
OK8_J2_2	600	WBGene00043328	994688	995288	II	-	DOG	J2	OK
OK8_J2_2	600	WBGene00008968	8752860	8753195	IV	-	DOG	J2	OK
OK8_J2_2	500	WBGene00015273	2482504	2483004	V	-	DOG	J2	OK
OK8_J2_2	500	WBGene00021227	2374543	2375043	V	-	DOG	J2	OK
OK8_J2_2	500	WBGene00001928	8852506	8853006	V	-	DOG	J2	OK
OK8_J2_2	500	WBGene00001894	8894601	8895101	V	-	DOG	J2	OK
OK8_J2_2	400	WBGene00201669	15071866	15072266	I	-	DOG	J2	OK
OK8_J2_2	400	WBGene00001707	1258974	1259374	I	-	DOG	J2	OK
OK8_J2_2	400	WBGene00017288	5347696	5348096	II	-	DOG	J2	OK
OK8_J2_2	400	WBGene00013669	14400279	14400679	I	-	DOG	J2	OK
OK8_J2_2	400	WBGene00004890	3666523	3666923	I	-	DOG	J2	OK
OK8_J2_2	400	WBGene00220207	12122800	12123200	III	-	DOG	J2	OK
OK8_J2_2	300	WBGene00004246	211956	212256	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00013164	15063967	15064267	II	-	DOG	J2	OK
OK8_J2_2	300	WBGene00197673	4346820	4346971	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00199244	4349707	4349858	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00220118	2822437	2822737	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00202259	4352594	4352745	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00196043	4355481	4355632	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00235348	2679197	2679497	IV	-	DOG	J2	OK
OK8_J2_2	300	WBGene00017190	8854693	8854993	V	-	DOG	J2	OK
OK8_J2_2	300	WBGene00012719	13143073	13143373	III	-	DOG	J2	OK
OK8_J2_2	300	WBGene00022389	872864	873164	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00012961	12095477	12095777	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00044435	2048840	2049140	I	-	DOG	J2	OK
OK8_J2_2	300	WBGene00195962	4343780	4343931	I	-	DOG	J2	OK
OK8_J2_2	200	WBGene00006527	10492871	10493071	IV	-	DOG	J2	OK
OK8_J2_2	200	WBGene00019592	2280478	2280678	II	-	DOG	J2	OK
OK8_J2_2	200	WBGene00021238	1988046	1988246	I	-	DOG	J2	OK
OK8_J2_2	200	WBGene00006958	11924585	11924785	I	-	DOG	J2	OK
OK8_J2_2	200	WBGene00219683	6003375	6003575	V	-	DOG	J2	OK
OK8_J2_2	200	WBGene00199513	8984892	8985092	III	-	DOG	J2	OK
OK8_J2_2	200	WBGene00015485	6422259	6422459	III	-	DOG	J2	OK
OK8_J2_2	200	WBGene00219803	10574451	10574651	II	-	DOG	J2	OK
OK8_J2_2	200	WBGene00044949	10370877	10371077	X	-	DOG	J2	OK
OK8_J2_2	200	WBGene00022491	1185048	1185248	III	-	DOG	J2	OK
OK8_J2_2	200	WBGene00003783	10951679	10951879	II	-	DOG	J2	OK
OK8_J2_2	200	WBGene00044639	433459	433659	II	-	DOG	J2	OK
